STATION,STATION_NAME,DATE,HPCP
COOP:221852,COLLINS MS US,20071022 21:00,0.20
COOP:221852,COLLINS MS US,20071022 22:00,0.20
COOP:221852,COLLINS MS US,20071022 23:00,0.10
COOP:221852,COLLINS MS US,20071023 00:00,0.20
COOP:221852,COLLINS MS US,20071023 02:00,0.10
COOP:221852,COLLINS MS US,20071023 04:00,0.10
COOP:221852,COLLINS MS US,20071023 08:00,0.10
COOP:221852,COLLINS MS US,20071025 00:00,0.10
COOP:221852,COLLINS MS US,20071101 01:00,0.00
COOP:221852,COLLINS MS US,20071115 02:00,0.10
COOP:221852,COLLINS MS US,20071118 16:00,0.10
COOP:221852,COLLINS MS US,20071121 18:00,0.10
COOP:221852,COLLINS MS US,20071121 19:00,0.10
COOP:221852,COLLINS MS US,20071124 14:00,0.10
COOP:221852,COLLINS MS US,20071125 05:00,0.10
COOP:221852,COLLINS MS US,20071125 22:00,0.10
COOP:221852,COLLINS MS US,20071125 23:00,0.10
COOP:221852,COLLINS MS US,20071126 00:00,0.10
COOP:221852,COLLINS MS US,20071126 01:00,0.40
COOP:221852,COLLINS MS US,20071126 02:00,0.10
COOP:221852,COLLINS MS US,20071201 01:00,0.00
COOP:221852,COLLINS MS US,20071208 12:00,0.20
COOP:221852,COLLINS MS US,20071220 08:00,0.10
COOP:221852,COLLINS MS US,20071220 10:00,0.40
COOP:221852,COLLINS MS US,20071220 11:00,1.20
COOP:221852,COLLINS MS US,20071220 12:00,0.20
COOP:221852,COLLINS MS US,20071220 13:00,0.20
COOP:221852,COLLINS MS US,20071220 14:00,0.10
COOP:221852,COLLINS MS US,20071220 15:00,0.10
COOP:221852,COLLINS MS US,20071222 04:00,0.50
COOP:221852,COLLINS MS US,20071222 05:00,0.10
COOP:221852,COLLINS MS US,20071222 06:00,0.20
COOP:221852,COLLINS MS US,20071226 00:00,0.10
COOP:221852,COLLINS MS US,20071227 12:00,0.10
COOP:221852,COLLINS MS US,20071229 09:00,0.20
COOP:221852,COLLINS MS US,20071229 10:00,0.10
COOP:221852,COLLINS MS US,20071229 11:00,0.10
COOP:221852,COLLINS MS US,20071229 13:00,0.10
COOP:221852,COLLINS MS US,20071229 14:00,0.10
COOP:221852,COLLINS MS US,20071229 17:00,0.10
COOP:221852,COLLINS MS US,20071231 17:00,999.99
COOP:221852,COLLINS MS US,20080101 00:00,999.99
COOP:221852,COLLINS MS US,20080101 01:00,999.99
COOP:221852,COLLINS MS US,20080101 04:00,999.99
COOP:221852,COLLINS MS US,20080101 05:00,999.99
COOP:221852,COLLINS MS US,20080101 12:00,999.99
COOP:221852,COLLINS MS US,20080108 23:00,0.10
COOP:221852,COLLINS MS US,20080110 15:00,0.20
COOP:221852,COLLINS MS US,20080110 17:00,0.70
COOP:221852,COLLINS MS US,20080110 18:00,0.10
COOP:221852,COLLINS MS US,20080110 19:00,0.10
COOP:221852,COLLINS MS US,20080110 21:00,0.10
COOP:221852,COLLINS MS US,20080110 22:00,999.99
COOP:221852,COLLINS MS US,20080111 08:00,999.99
COOP:221852,COLLINS MS US,20080116 07:00,0.10
COOP:221852,COLLINS MS US,20080116 10:00,0.20
COOP:221852,COLLINS MS US,20080116 12:00,0.20
COOP:221852,COLLINS MS US,20080116 13:00,0.10
COOP:221852,COLLINS MS US,20080116 14:00,0.10
COOP:221852,COLLINS MS US,20080116 16:00,0.10
COOP:221852,COLLINS MS US,20080116 21:00,0.10
COOP:221852,COLLINS MS US,20080119 05:00,0.10
COOP:221852,COLLINS MS US,20080119 07:00,0.10
COOP:221852,COLLINS MS US,20080119 13:00,0.10
COOP:221852,COLLINS MS US,20080119 15:00,0.10
COOP:221852,COLLINS MS US,20080119 17:00,0.10
COOP:221852,COLLINS MS US,20080119 18:00,0.10
COOP:221852,COLLINS MS US,20080120 15:00,0.10
COOP:221852,COLLINS MS US,20080120 18:00,0.10
COOP:221852,COLLINS MS US,20080122 14:00,0.10
COOP:221852,COLLINS MS US,20080123 20:00,0.10
COOP:221852,COLLINS MS US,20080124 11:00,0.10
COOP:221852,COLLINS MS US,20080125 18:00,0.10
COOP:221852,COLLINS MS US,20080125 20:00,0.10
COOP:221852,COLLINS MS US,20080125 22:00,0.10
COOP:221852,COLLINS MS US,20080126 00:00,0.10
COOP:221852,COLLINS MS US,20080126 01:00,0.10
COOP:221852,COLLINS MS US,20080126 02:00,0.10
COOP:221852,COLLINS MS US,20080126 03:00,0.10
COOP:221852,COLLINS MS US,20080126 04:00,0.10
COOP:221852,COLLINS MS US,20080126 05:00,0.10
COOP:221852,COLLINS MS US,20080126 06:00,0.10
COOP:221852,COLLINS MS US,20080126 07:00,0.10
COOP:221852,COLLINS MS US,20080129 19:00,0.30
COOP:221852,COLLINS MS US,20080129 20:00,0.10
COOP:221852,COLLINS MS US,20080131 18:00,0.30
COOP:221852,COLLINS MS US,20080131 19:00,0.20
COOP:221852,COLLINS MS US,20080131 20:00,0.20
COOP:221852,COLLINS MS US,20080201 01:00,0.00
COOP:221852,COLLINS MS US,20080206 03:00,0.10
COOP:221852,COLLINS MS US,20080212 15:00,0.40
COOP:221852,COLLINS MS US,20080212 16:00,0.30
COOP:221852,COLLINS MS US,20080212 17:00,0.10
COOP:221852,COLLINS MS US,20080216 09:00,0.10
COOP:221852,COLLINS MS US,20080217 06:00,0.60
COOP:221852,COLLINS MS US,20080217 07:00,0.10
COOP:221852,COLLINS MS US,20080217 10:00,0.10
COOP:221852,COLLINS MS US,20080221 06:00,0.10
COOP:221852,COLLINS MS US,20080221 08:00,0.10
COOP:221852,COLLINS MS US,20080221 17:00,0.10
COOP:221852,COLLINS MS US,20080221 23:00,0.10
COOP:221852,COLLINS MS US,20080222 05:00,0.30
COOP:221852,COLLINS MS US,20080226 04:00,0.10
COOP:221852,COLLINS MS US,20080226 05:00,0.40
COOP:221852,COLLINS MS US,20080301 01:00,0.00
COOP:221852,COLLINS MS US,20080302 15:00,0.30
COOP:221852,COLLINS MS US,20080303 19:00,0.10
COOP:221852,COLLINS MS US,20080303 20:00,0.30
COOP:221852,COLLINS MS US,20080303 22:00,0.10
COOP:221852,COLLINS MS US,20080303 23:00,0.90
COOP:221852,COLLINS MS US,20080304 00:00,0.20
COOP:221852,COLLINS MS US,20080307 01:00,0.30
COOP:221852,COLLINS MS US,20080307 02:00,0.30
COOP:221852,COLLINS MS US,20080307 03:00,0.10
COOP:221852,COLLINS MS US,20080311 05:00,0.20
COOP:221852,COLLINS MS US,20080319 05:00,0.50
COOP:221852,COLLINS MS US,20080319 06:00,0.10
COOP:221852,COLLINS MS US,20080319 20:00,0.20
COOP:221852,COLLINS MS US,20080401 01:00,0.00
COOP:221852,COLLINS MS US,20080401 10:00,0.10
COOP:221852,COLLINS MS US,20080401 11:00,0.50
COOP:221852,COLLINS MS US,20080401 12:00,0.10
COOP:221852,COLLINS MS US,20080401 13:00,0.10
COOP:221852,COLLINS MS US,20080403 02:00,0.10
COOP:221852,COLLINS MS US,20080404 21:00,0.10
COOP:221852,COLLINS MS US,20080405 00:00,0.20
COOP:221852,COLLINS MS US,20080405 11:00,0.10
COOP:221852,COLLINS MS US,20080411 16:00,0.30
COOP:221852,COLLINS MS US,20080418 19:00,0.10
COOP:221852,COLLINS MS US,20080418 20:00,0.20
COOP:221852,COLLINS MS US,20080418 21:00,999.99
COOP:221852,COLLINS MS US,20080419 07:00,999.99
COOP:221852,COLLINS MS US,20080426 19:00,0.10
COOP:221852,COLLINS MS US,20080426 20:00,0.10
COOP:221852,COLLINS MS US,20080426 21:00,0.20
COOP:221852,COLLINS MS US,20080427 16:00,0.10
COOP:221852,COLLINS MS US,20080427 17:00,0.30
COOP:221852,COLLINS MS US,20080427 18:00,0.10
COOP:221852,COLLINS MS US,20080427 20:00,0.10
COOP:221852,COLLINS MS US,20080427 21:00,0.10
COOP:221852,COLLINS MS US,20080427 22:00,0.10
COOP:221852,COLLINS MS US,20080427 23:00,0.10
COOP:221852,COLLINS MS US,20080501 01:00,0.00
COOP:221852,COLLINS MS US,20080503 05:00,0.70
COOP:221852,COLLINS MS US,20080503 06:00,0.20
COOP:221852,COLLINS MS US,20080503 07:00,0.10
COOP:221852,COLLINS MS US,20080514 17:00,0.10
COOP:221852,COLLINS MS US,20080514 18:00,0.10
COOP:221852,COLLINS MS US,20080514 19:00,0.10
COOP:221852,COLLINS MS US,20080514 20:00,0.10
COOP:221852,COLLINS MS US,20080515 07:00,0.30
COOP:221852,COLLINS MS US,20080515 08:00,0.10
COOP:221852,COLLINS MS US,20080515 09:00,0.20
COOP:221852,COLLINS MS US,20080515 10:00,0.40
COOP:221852,COLLINS MS US,20080515 11:00,0.20
COOP:221852,COLLINS MS US,20080515 12:00,0.20
COOP:221852,COLLINS MS US,20080515 13:00,0.10
COOP:221852,COLLINS MS US,20080515 14:00,0.10
COOP:221852,COLLINS MS US,20080515 15:00,0.10
COOP:221852,COLLINS MS US,20080515 17:00,0.10
COOP:221852,COLLINS MS US,20080515 22:00,0.10
COOP:221852,COLLINS MS US,20080526 18:00,0.30
COOP:221852,COLLINS MS US,20080526 19:00,0.20
COOP:221852,COLLINS MS US,20080526 20:00,0.10
COOP:221852,COLLINS MS US,20080601 01:00,0.00
COOP:221852,COLLINS MS US,20080601 07:00,999.99
COOP:221852,COLLINS MS US,20080601 08:00,999.99
COOP:221852,COLLINS MS US,20080614 18:00,0.30
COOP:221852,COLLINS MS US,20080614 19:00,0.30
COOP:221852,COLLINS MS US,20080614 20:00,0.20
COOP:221852,COLLINS MS US,20080614 21:00,0.10
COOP:221852,COLLINS MS US,20080614 22:00,0.10
COOP:221852,COLLINS MS US,20080615 01:00,0.10
COOP:221852,COLLINS MS US,20080615 05:00,0.10
COOP:221852,COLLINS MS US,20080615 11:00,0.10
COOP:221852,COLLINS MS US,20080616 13:00,0.10
COOP:221852,COLLINS MS US,20080620 17:00,0.30
COOP:221852,COLLINS MS US,20080620 18:00,0.10
COOP:221852,COLLINS MS US,20080621 18:00,0.30
COOP:221852,COLLINS MS US,20080625 08:00,999.99
COOP:221852,COLLINS MS US,20080626 08:00,999.99
COOP:221852,COLLINS MS US,20080627 08:00,999.99
COOP:221852,COLLINS MS US,20080627 18:00,999.99
COOP:221852,COLLINS MS US,20080627 19:00,0.20
COOP:221852,COLLINS MS US,20080627 20:00,0.10
COOP:221852,COLLINS MS US,20080627 21:00,999.99
COOP:221852,COLLINS MS US,20080628 08:00,999.99
COOP:221852,COLLINS MS US,20080701 01:00,0.00
COOP:221852,COLLINS MS US,20080717 22:00,0.10
COOP:221852,COLLINS MS US,20080723 15:00,0.10
COOP:221852,COLLINS MS US,20080725 12:00,0.10
COOP:221852,COLLINS MS US,20080726 16:00,0.20
COOP:221852,COLLINS MS US,20080726 17:00,0.20
COOP:221852,COLLINS MS US,20080801 01:00,0.00
COOP:221852,COLLINS MS US,20080803 00:00,0.20
COOP:221852,COLLINS MS US,20080807 19:00,0.20
COOP:221852,COLLINS MS US,20080811 06:00,0.70
COOP:221852,COLLINS MS US,20080811 07:00,0.10
COOP:221852,COLLINS MS US,20080811 08:00,0.10
COOP:221852,COLLINS MS US,20080811 13:00,0.10
COOP:221852,COLLINS MS US,20080812 11:00,0.70
COOP:221852,COLLINS MS US,20080812 12:00,0.10
COOP:221852,COLLINS MS US,20080812 15:00,0.10
COOP:221852,COLLINS MS US,20080812 16:00,1.00
COOP:221852,COLLINS MS US,20080812 17:00,0.10
COOP:221852,COLLINS MS US,20080812 21:00,0.50
COOP:221852,COLLINS MS US,20080812 22:00,0.90
COOP:221852,COLLINS MS US,20080812 23:00,0.60
COOP:221852,COLLINS MS US,20080816 22:00,0.10
COOP:221852,COLLINS MS US,20080820 13:00,0.40
COOP:221852,COLLINS MS US,20080824 03:00,0.10
COOP:221852,COLLINS MS US,20080824 04:00,0.20
COOP:221852,COLLINS MS US,20080824 07:00,0.10
COOP:221852,COLLINS MS US,20080824 09:00,0.10
COOP:221852,COLLINS MS US,20080824 10:00,0.20
COOP:221852,COLLINS MS US,20080825 11:00,0.10
COOP:221852,COLLINS MS US,20080825 15:00,0.20
COOP:221852,COLLINS MS US,20080901 01:00,0.00
COOP:221852,COLLINS MS US,20080901 09:00,0.10
COOP:221852,COLLINS MS US,20080901 10:00,0.10
COOP:221852,COLLINS MS US,20080901 11:00,0.10
COOP:221852,COLLINS MS US,20080901 12:00,0.10
COOP:221852,COLLINS MS US,20080901 13:00,0.10
COOP:221852,COLLINS MS US,20080901 14:00,0.10
COOP:221852,COLLINS MS US,20080901 15:00,0.10
COOP:221852,COLLINS MS US,20080901 17:00,0.30
COOP:221852,COLLINS MS US,20080901 19:00,0.10
COOP:221852,COLLINS MS US,20080901 23:00,0.10
COOP:221852,COLLINS MS US,20080902 00:00,0.10
COOP:221852,COLLINS MS US,20080902 03:00,0.10
COOP:221852,COLLINS MS US,20080902 08:00,0.20
COOP:221852,COLLINS MS US,20080902 09:00,1.00
COOP:221852,COLLINS MS US,20080902 10:00,0.30
COOP:221852,COLLINS MS US,20080902 13:00,0.10
COOP:221852,COLLINS MS US,20080902 14:00,0.10
COOP:221852,COLLINS MS US,20080902 15:00,0.50
COOP:221852,COLLINS MS US,20080902 16:00,0.20
COOP:221852,COLLINS MS US,20080903 00:00,0.10
COOP:221852,COLLINS MS US,20080904 10:00,0.90
COOP:221852,COLLINS MS US,20080904 12:00,0.10
COOP:221852,COLLINS MS US,20080904 22:00,0.20
COOP:221852,COLLINS MS US,20080905 02:00,0.10
COOP:221852,COLLINS MS US,20080914 18:00,0.10
COOP:221852,COLLINS MS US,20080914 19:00,999.99
COOP:221852,COLLINS MS US,20081001 00:00,999.99
COOP:221852,COLLINS MS US,20081001 01:00,999.99
COOP:221852,COLLINS MS US,20081002 16:00,999.99
COOP:221852,COLLINS MS US,20081002 17:00,999.99
COOP:221852,COLLINS MS US,20081010 16:00,999.99
COOP:221852,COLLINS MS US,20081017 07:00,0.10
COOP:221852,COLLINS MS US,20081017 08:00,0.10
COOP:221852,COLLINS MS US,20081017 09:00,0.10
COOP:221852,COLLINS MS US,20081017 10:00,0.10
COOP:221852,COLLINS MS US,20081024 02:00,0.10
COOP:221852,COLLINS MS US,20081101 01:00,0.00
COOP:221852,COLLINS MS US,20081101 07:00,999.99
COOP:221852,COLLINS MS US,20081101 09:00,999.99
COOP:221852,COLLINS MS US,20081107 09:00,0.20
COOP:221852,COLLINS MS US,20081112 13:00,0.20
COOP:221852,COLLINS MS US,20081112 14:00,0.40
COOP:221852,COLLINS MS US,20081112 15:00,0.20
COOP:221852,COLLINS MS US,20081112 16:00,0.20
COOP:221852,COLLINS MS US,20081112 17:00,0.10
COOP:221852,COLLINS MS US,20081124 15:00,0.10
COOP:221852,COLLINS MS US,20081124 16:00,0.30
COOP:221852,COLLINS MS US,20081124 17:00,0.10
COOP:221852,COLLINS MS US,20081128 10:00,0.10
COOP:221852,COLLINS MS US,20081128 17:00,0.10
COOP:221852,COLLINS MS US,20081128 18:00,0.30
COOP:221852,COLLINS MS US,20081128 19:00,0.10
COOP:221852,COLLINS MS US,20081128 23:00,0.10
COOP:221852,COLLINS MS US,20081129 00:00,0.10
COOP:221852,COLLINS MS US,20081129 01:00,0.10
COOP:221852,COLLINS MS US,20081129 02:00,0.10
COOP:221852,COLLINS MS US,20081129 04:00,0.30
COOP:221852,COLLINS MS US,20081129 07:00,0.60
COOP:221852,COLLINS MS US,20081129 08:00,0.20
COOP:221852,COLLINS MS US,20081129 10:00,0.10
COOP:221852,COLLINS MS US,20081201 01:00,0.00
COOP:221852,COLLINS MS US,20081204 05:00,0.10
COOP:221852,COLLINS MS US,20081204 06:00,0.10
COOP:221852,COLLINS MS US,20081204 07:00,0.30
COOP:221852,COLLINS MS US,20081209 21:00,0.20
COOP:221852,COLLINS MS US,20081210 01:00,0.40
COOP:221852,COLLINS MS US,20081210 02:00,0.30
COOP:221852,COLLINS MS US,20081210 04:00,0.10
COOP:221852,COLLINS MS US,20081210 07:00,0.20
COOP:221852,COLLINS MS US,20081210 19:00,0.40
COOP:221852,COLLINS MS US,20081210 20:00,0.20
COOP:221852,COLLINS MS US,20081210 21:00,0.20
COOP:221852,COLLINS MS US,20081210 23:00,0.10
COOP:221852,COLLINS MS US,20081211 00:00,0.20
COOP:221852,COLLINS MS US,20081211 01:00,0.10
COOP:221852,COLLINS MS US,20081211 02:00,0.10
COOP:221852,COLLINS MS US,20081211 05:00,0.10
COOP:221852,COLLINS MS US,20081211 07:00,0.10
COOP:221852,COLLINS MS US,20081211 08:00,0.10
COOP:221852,COLLINS MS US,20081211 13:00,0.10
COOP:221852,COLLINS MS US,20081211 14:00,0.10
COOP:221852,COLLINS MS US,20081211 15:00,0.20
COOP:221852,COLLINS MS US,20081216 00:00,0.20
COOP:221852,COLLINS MS US,20081216 01:00,0.10
COOP:221852,COLLINS MS US,20081224 15:00,0.10
COOP:221852,COLLINS MS US,20081224 16:00,0.50
COOP:221852,COLLINS MS US,20081228 03:00,0.10
COOP:221852,COLLINS MS US,20081228 04:00,0.20
COOP:221852,COLLINS MS US,20081228 08:00,0.10
COOP:221852,COLLINS MS US,20081228 18:00,0.10
COOP:221852,COLLINS MS US,20090101 01:00,0.00
COOP:221852,COLLINS MS US,20090103 14:00,0.50
COOP:221852,COLLINS MS US,20090103 15:00,0.60
COOP:221852,COLLINS MS US,20090103 17:00,0.10
COOP:221852,COLLINS MS US,20090104 08:00,0.10
COOP:221852,COLLINS MS US,20090105 01:00,0.10
COOP:221852,COLLINS MS US,20090105 17:00,0.10
COOP:221852,COLLINS MS US,20090106 08:00,0.10
COOP:221852,COLLINS MS US,20090106 09:00,0.40
COOP:221852,COLLINS MS US,20090106 11:00,0.20
COOP:221852,COLLINS MS US,20090106 12:00,0.50
COOP:221852,COLLINS MS US,20090106 13:00,0.70
COOP:221852,COLLINS MS US,20090110 07:00,999.99
COOP:221852,COLLINS MS US,20090111 08:00,999.99
COOP:221852,COLLINS MS US,20090127 06:00,0.10
COOP:221852,COLLINS MS US,20090127 07:00,0.10
COOP:221852,COLLINS MS US,20090131 15:00,999.99
COOP:221852,COLLINS MS US,20090201 00:00,999.99
COOP:221852,COLLINS MS US,20090201 01:00,999.99
COOP:221852,COLLINS MS US,20090201 14:00,999.99
COOP:221852,COLLINS MS US,20090202 02:00,0.10
COOP:221852,COLLINS MS US,20090202 06:00,0.10
COOP:221852,COLLINS MS US,20090202 08:00,0.10
COOP:221852,COLLINS MS US,20090202 10:00,0.10
COOP:221852,COLLINS MS US,20090210 07:00,0.10
COOP:221852,COLLINS MS US,20090210 08:00,0.10
COOP:221852,COLLINS MS US,20090210 09:00,0.10
COOP:221852,COLLINS MS US,20090210 11:00,0.10
COOP:221852,COLLINS MS US,20090210 12:00,0.20
COOP:221852,COLLINS MS US,20090213 12:00,0.30
COOP:221852,COLLINS MS US,20090213 14:00,0.40
COOP:221852,COLLINS MS US,20090213 15:00,0.10
COOP:221852,COLLINS MS US,20090213 16:00,0.10
COOP:221852,COLLINS MS US,20090213 17:00,0.20
COOP:221852,COLLINS MS US,20090214 00:00,0.50
COOP:221852,COLLINS MS US,20090214 01:00,0.10
COOP:221852,COLLINS MS US,20090214 02:00,0.50
COOP:221852,COLLINS MS US,20090215 17:00,0.10
COOP:221852,COLLINS MS US,20090227 19:00,0.40
COOP:221852,COLLINS MS US,20090301 01:00,0.00
COOP:221852,COLLINS MS US,20090301 02:00,999.99
COOP:221852,COLLINS MS US,20090301 14:00,999.99
COOP:221852,COLLINS MS US,20090313 23:00,0.10
COOP:221852,COLLINS MS US,20090314 02:00,0.10
COOP:221852,COLLINS MS US,20090314 04:00,0.10
COOP:221852,COLLINS MS US,20090314 05:00,0.20
COOP:221852,COLLINS MS US,20090314 06:00,0.80
COOP:221852,COLLINS MS US,20090314 07:00,0.10
COOP:221852,COLLINS MS US,20090314 08:00,0.10
COOP:221852,COLLINS MS US,20090314 09:00,0.20
COOP:221852,COLLINS MS US,20090314 14:00,0.20
COOP:221852,COLLINS MS US,20090314 15:00,0.80
COOP:221852,COLLINS MS US,20090314 16:00,999.99
COOP:221852,COLLINS MS US,20090401 00:00,999.99
COOP:221852,COLLINS MS US,20090401 01:00,999.99
COOP:221852,COLLINS MS US,20090401 09:00,999.99
COOP:221852,COLLINS MS US,20090402 15:00,0.30
COOP:221852,COLLINS MS US,20090412 19:00,0.10
COOP:221852,COLLINS MS US,20090412 20:00,0.10
COOP:221852,COLLINS MS US,20090412 21:00,0.10
COOP:221852,COLLINS MS US,20090412 22:00,2.20
COOP:221852,COLLINS MS US,20090412 23:00,1.30
COOP:221852,COLLINS MS US,20090413 00:00,0.50
COOP:221852,COLLINS MS US,20090418 15:00,0.10
COOP:221852,COLLINS MS US,20090430 16:00,999.99
COOP:221852,COLLINS MS US,20090501 00:00,999.99
COOP:221852,COLLINS MS US,20090501 01:00,999.99
COOP:221852,COLLINS MS US,20090501 09:00,999.99
COOP:221852,COLLINS MS US,20090503 13:00,0.20
COOP:221852,COLLINS MS US,20090503 14:00,0.10
COOP:221852,COLLINS MS US,20090503 16:00,0.20
COOP:221852,COLLINS MS US,20090503 17:00,0.10
COOP:221852,COLLINS MS US,20090503 22:00,0.10
COOP:221852,COLLINS MS US,20090504 01:00,0.30
COOP:221852,COLLINS MS US,20090504 02:00,0.70
COOP:221852,COLLINS MS US,20090504 03:00,0.40
COOP:221852,COLLINS MS US,20090504 04:00,0.10
COOP:221852,COLLINS MS US,20090504 05:00,0.30
COOP:221852,COLLINS MS US,20090504 08:00,0.10
COOP:221852,COLLINS MS US,20090510 22:00,0.70
COOP:221852,COLLINS MS US,20090510 23:00,0.30
COOP:221852,COLLINS MS US,20090511 00:00,0.10
COOP:221852,COLLINS MS US,20090512 22:00,0.70
COOP:221852,COLLINS MS US,20090513 18:00,0.10
COOP:221852,COLLINS MS US,20090514 16:00,0.70
COOP:221852,COLLINS MS US,20090516 21:00,0.10
COOP:221852,COLLINS MS US,20090516 22:00,0.10
COOP:221852,COLLINS MS US,20090519 19:00,0.20
COOP:221852,COLLINS MS US,20090521 19:00,0.10
COOP:221852,COLLINS MS US,20090523 08:00,0.20
COOP:221852,COLLINS MS US,20090523 10:00,0.30
COOP:221852,COLLINS MS US,20090523 14:00,0.10
COOP:221852,COLLINS MS US,20090523 16:00,0.10
COOP:221852,COLLINS MS US,20090523 17:00,0.10
COOP:221852,COLLINS MS US,20090524 17:00,0.60
COOP:221852,COLLINS MS US,20090524 19:00,0.20
COOP:221852,COLLINS MS US,20090525 04:00,0.20
COOP:221852,COLLINS MS US,20090525 05:00,0.10
COOP:221852,COLLINS MS US,20090525 08:00,0.10
COOP:221852,COLLINS MS US,20090525 11:00,0.10
COOP:221852,COLLINS MS US,20090525 14:00,0.10
COOP:221852,COLLINS MS US,20090601 01:00,0.00
COOP:221852,COLLINS MS US,20090601 09:00,999.99
COOP:221852,COLLINS MS US,20090601 10:00,999.99
COOP:221852,COLLINS MS US,20090604 12:00,0.30
COOP:221852,COLLINS MS US,20090604 13:00,0.10
COOP:221852,COLLINS MS US,20090604 21:00,0.10
COOP:221852,COLLINS MS US,20090701 01:00,0.00
COOP:221852,COLLINS MS US,20090706 11:00,0.40
COOP:221852,COLLINS MS US,20090712 22:00,0.10
COOP:221852,COLLINS MS US,20090713 14:00,0.10
COOP:221852,COLLINS MS US,20090715 08:00,999.99
COOP:221852,COLLINS MS US,20090716 08:00,999.99
COOP:221852,COLLINS MS US,20090727 17:00,0.10
COOP:221852,COLLINS MS US,20090727 18:00,0.10
COOP:221852,COLLINS MS US,20090728 14:00,0.10
COOP:221852,COLLINS MS US,20090728 16:00,0.10
COOP:221852,COLLINS MS US,20090730 15:00,0.10
COOP:221852,COLLINS MS US,20090731 11:00,0.30
COOP:221852,COLLINS MS US,20090801 01:00,0.00
COOP:221852,COLLINS MS US,20090801 02:00,999.99
COOP:221852,COLLINS MS US,20090823 00:00,999.99
COOP:221852,COLLINS MS US,20090830 04:00,0.10
COOP:221852,COLLINS MS US,20090830 06:00,0.10
COOP:221852,COLLINS MS US,20090901 01:00,0.00
COOP:221852,COLLINS MS US,20090906 02:00,0.10
COOP:221852,COLLINS MS US,20090906 15:00,0.90
COOP:221852,COLLINS MS US,20090911 17:00,0.20
COOP:221852,COLLINS MS US,20090912 13:00,0.10
COOP:221852,COLLINS MS US,20090913 04:00,0.10
COOP:221852,COLLINS MS US,20090913 05:00,0.10
COOP:221852,COLLINS MS US,20090913 16:00,0.20
COOP:221852,COLLINS MS US,20090914 08:00,0.20
COOP:221852,COLLINS MS US,20090914 09:00,0.20
COOP:221852,COLLINS MS US,20090914 10:00,0.10
COOP:221852,COLLINS MS US,20090915 10:00,0.20
COOP:221852,COLLINS MS US,20090917 18:00,0.20
COOP:221852,COLLINS MS US,20090918 14:00,1.40
COOP:221852,COLLINS MS US,20090918 17:00,0.10
COOP:221852,COLLINS MS US,20090918 21:00,0.10
COOP:221852,COLLINS MS US,20090922 17:00,0.10
COOP:221852,COLLINS MS US,20090922 18:00,0.10
COOP:221852,COLLINS MS US,20090922 21:00,0.10
COOP:221852,COLLINS MS US,20090923 19:00,0.20
COOP:221852,COLLINS MS US,20090925 22:00,0.30
COOP:221852,COLLINS MS US,20090926 14:00,0.50
COOP:221852,COLLINS MS US,20090926 15:00,0.10
COOP:221852,COLLINS MS US,20091001 01:00,0.00
COOP:221852,COLLINS MS US,20091002 05:00,0.10
COOP:221852,COLLINS MS US,20091002 06:00,0.50
COOP:221852,COLLINS MS US,20091002 07:00,0.10
COOP:221852,COLLINS MS US,20091004 16:00,0.20
COOP:221852,COLLINS MS US,20091004 17:00,0.30
COOP:221852,COLLINS MS US,20091004 18:00,0.20
COOP:221852,COLLINS MS US,20091005 01:00,0.10
COOP:221852,COLLINS MS US,20091009 18:00,0.10
COOP:221852,COLLINS MS US,20091010 08:00,0.10
COOP:221852,COLLINS MS US,20091012 11:00,0.10
COOP:221852,COLLINS MS US,20091014 02:00,0.30
COOP:221852,COLLINS MS US,20091014 03:00,0.20
COOP:221852,COLLINS MS US,20091014 12:00,0.10
COOP:221852,COLLINS MS US,20091015 19:00,0.10
COOP:221852,COLLINS MS US,20091015 20:00,0.30
COOP:221852,COLLINS MS US,20091016 00:00,0.10
COOP:221852,COLLINS MS US,20091023 01:00,0.10
COOP:221852,COLLINS MS US,20091023 02:00,0.10
COOP:221852,COLLINS MS US,20091023 03:00,0.10
COOP:221852,COLLINS MS US,20091027 07:00,0.10
COOP:221852,COLLINS MS US,20091027 08:00,0.10
COOP:221852,COLLINS MS US,20091027 17:00,0.10
COOP:221852,COLLINS MS US,20091030 16:00,0.10
COOP:221852,COLLINS MS US,20091030 17:00,0.20
COOP:221852,COLLINS MS US,20091030 18:00,0.30
COOP:221852,COLLINS MS US,20091030 19:00,0.10
COOP:221852,COLLINS MS US,20091030 20:00,0.10
COOP:221852,COLLINS MS US,20091030 21:00,0.10
COOP:221852,COLLINS MS US,20091030 23:00,0.20
COOP:221852,COLLINS MS US,20091031 01:00,0.20
COOP:221852,COLLINS MS US,20091031 05:00,0.10
COOP:221852,COLLINS MS US,20091101 01:00,0.00
COOP:221852,COLLINS MS US,20091110 03:00,0.20
COOP:221852,COLLINS MS US,20091110 04:00,0.20
COOP:221852,COLLINS MS US,20091110 05:00,0.10
COOP:221852,COLLINS MS US,20091110 09:00,0.10
COOP:221852,COLLINS MS US,20091121 19:00,0.10
COOP:221852,COLLINS MS US,20091122 01:00,0.10
COOP:221852,COLLINS MS US,20091130 08:00,0.30
COOP:221852,COLLINS MS US,20091130 09:00,0.20
COOP:221852,COLLINS MS US,20091130 10:00,0.10
COOP:221852,COLLINS MS US,20091201 01:00,0.00
COOP:221852,COLLINS MS US,20091201 17:00,0.20
